filename,artist,title,style,genre,date
89532.jpg,baa3e6fec49e7eba24e23a8685c22955,Daddy's Room,Art Nouveau (Modern),interior,c.1895
57255.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Louis Dumur ,Art Nouveau (Modern),portrait,1896
1269.jpg,769fd20b5a94abceedf78a99a71c1134,La legende de Joseph Potiphar's wife  ,Art Nouveau (Modern),design,1914.0
35168.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,Self-portrait ,Art Nouveau (Modern),self-portrait,1908.0
2915.jpg,0eeac4ecff259dc515be795e1a76019a,Hard rime,Art Nouveau (Modern),landscape,1917.0
46572.jpg,baa3e6fec49e7eba24e23a8685c22955,Threshing,Art Nouveau (Modern),genre painting,1906
74804.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Peacock Skirt,Art Nouveau (Modern),illustration,1893
44435.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Polonaise ,Art Nouveau (Modern),design,1934
27484.jpg,82665201c4108381d854740ddcb86e67,Rest after a Walk,Art Nouveau (Modern),genre painting,1896
14934.jpg,3706730fd777d92b658f702c241c45e5,The Wave,Art Nouveau (Modern),genre painting,1902
100975.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
17815.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
27795.jpg,baa3e6fec49e7eba24e23a8685c22955,Cowgirl in the meadow,Art Nouveau (Modern),genre painting,1906
13940.jpg,baa3e6fec49e7eba24e23a8685c22955,When the Children have Gone to Bed,Art Nouveau (Modern),genre painting,c.1895
95690.jpg,82665201c4108381d854740ddcb86e67,Book of the Marquise. Illustration 5,Art Nouveau (Modern),illustration,1918
76013.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Yekaterina Heidenreich in Red,Art Nouveau (Modern),portrait,1923
45140.jpg,f44205b1eb2de981de766e0688f8cbac,"At Olympia's. Design for ""Tales of Hoffmann"" by J. Offenbach.",Art Nouveau (Modern),design,1915
45751.jpg,0eeac4ecff259dc515be795e1a76019a,In the living room in Moscow in 1840's ,Art Nouveau (Modern),genre painting,1912.0
58528.jpg,0eeac4ecff259dc515be795e1a76019a,Girl with flowers,Art Nouveau (Modern),genre painting,1917.0
86444.jpg,769fd20b5a94abceedf78a99a71c1134,La legende de Joseph Potiphar  ,Art Nouveau (Modern),design,1914.0
97716.jpg,cd56f7f46b19cff44fb6700a3808ab9c,Tentation,Art Nouveau (Modern),genre painting,
87139.jpg,baa3e6fec49e7eba24e23a8685c22955,Roses De Noel,Art Nouveau (Modern),flower painting,
49472.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Set Design for the opera Windsor gossips,Art Nouveau (Modern),design,1888
42109.jpg,d8a3c897c506be7de91d8f892f14f934,La Marseillaise  ,Art Nouveau (Modern),illustration,1915.0
61267.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of a ballerina L.A. Ivanova ,Art Nouveau (Modern),portrait,1921
67546.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of American (French language) poet Stuart Merrill,Art Nouveau (Modern),portrait,1898
8255.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Girls at the piano ,Art Nouveau (Modern),genre painting,1922
5775.jpg,2b304d8eacc1f21d0ad66b2f2f5520b0,Illustration for the coronation album,Art Nouveau (Modern),illustration,
73939.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Lady with Cello,Art Nouveau (Modern),illustration,
15445.jpg,baa3e6fec49e7eba24e23a8685c22955,The Studio,Art Nouveau (Modern),interior,1895
55467.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Battle of the Beaux and the Belles,Art Nouveau (Modern),genre painting,1896
101827.jpg,b874a616affcb766bb0e7a4f2a0803f0,Gleaner,Art Nouveau (Modern),portrait,
47596.jpg,b874a616affcb766bb0e7a4f2a0803f0,A half of a Virgin,Art Nouveau (Modern),design,1901.0
98571.jpg,342d7068656b00878b23e1031a3ddf50,The Rape of Europa ,Art Nouveau (Modern),mythological painting,1910.0
53215.jpg,82665201c4108381d854740ddcb86e67,Summer ,Art Nouveau (Modern),genre painting,1904
87722.jpg,9ff3c894ca7df0a9ed19d08f1634e074,Jaspa and Me,Art Nouveau (Modern),self-portrait,1949.0
77901.jpg,f98099661e99898b46a8bcd0f2908116,Seraphim,Art Nouveau (Modern),religious painting,
85176.jpg,769fd20b5a94abceedf78a99a71c1134,Le dieu bleu a pilgrim  ,Art Nouveau (Modern),design,1912.0
28023.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The ball,Art Nouveau (Modern),genre painting,1880
13221.jpg,baa3e6fec49e7eba24e23a8685c22955,Woodcutters in the forest,Art Nouveau (Modern),genre painting,1906
94229.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Temple of Tanit ,Art Nouveau (Modern),interior,1909
43013.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Slippers of Cinderella,Art Nouveau (Modern),illustration,1894
40670.jpg,82665201c4108381d854740ddcb86e67,Winter,Art Nouveau (Modern),interior,1905
78012.jpg,1e8267251976e6f3b771b00f32c5798b,Four Trees,Art Nouveau (Modern),landscape,1917
12362.jpg,39c465a1d078121873a31807ce9dc2ed,Tulip,Art Nouveau (Modern),design,1910.0
50622.jpg,2ffce49258565705f6d787d504675ece,Poster for the Simplicissimus Festival Hell (Hölle),Art Nouveau (Modern),poster,1929.0
37805.jpg,1e8267251976e6f3b771b00f32c5798b,Danae,Art Nouveau (Modern),mythological painting,1909
92427.jpg,590d86025e0458fa979934ccc6e75ab6,Requiem,Art Nouveau (Modern),genre painting,1905
56001.jpg,baa3e6fec49e7eba24e23a8685c22955,Brita's Forty Winks,Art Nouveau (Modern),interior,c.1895
46662.jpg,b874a616affcb766bb0e7a4f2a0803f0,"Pipe of Peace, Hearst's Sunday American",Art Nouveau (Modern),illustration,1917.0
3991.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Mademoiselle Marcelle Lender, Standing",Art Nouveau (Modern),portrait,1895
83744.jpg,82665201c4108381d854740ddcb86e67,The Curtain Sketch for the Free Theater in Moscow,Art Nouveau (Modern),design,1913
51794.jpg,f44205b1eb2de981de766e0688f8cbac,"Cover of the catalog of the exhibition ""Scarlet Rose""",Art Nouveau (Modern),design,1904
42035.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet le Comte de Lautréamont ,Art Nouveau (Modern),portrait,1896
74846.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,"Good evening, old man! the boy greeted ",Art Nouveau (Modern),illustration,1915.0
26593.jpg,f5d50063090143459da83ab25d20438c,Cacao Lhara,Art Nouveau (Modern),poster,1890
102506.jpg,fbf1ac1a72a08aada0881f372b01df23,"Untitled (published in Meggendorfer Blätter, N.º 1181)",Art Nouveau (Modern),caricature,1913.0
29719.jpg,0eeac4ecff259dc515be795e1a76019a,At The Fair,Art Nouveau (Modern),genre painting,1910.0
92572.jpg,0eeac4ecff259dc515be795e1a76019a,In the box,Art Nouveau (Modern),genre painting,1912.0
21728.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,M.Lender Sitting,Art Nouveau (Modern),sketch and study,1895
97775.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
41032.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
26200.jpg,39c465a1d078121873a31807ce9dc2ed,Windows with sunrise in the forest in spring and autumn sunset ,Art Nouveau (Modern),design,1905.0
61794.jpg,39c465a1d078121873a31807ce9dc2ed,"Drawing Room Bifold Door, Mark Twain House ",Art Nouveau (Modern),design,1881.0
59933.jpg,39c465a1d078121873a31807ce9dc2ed,Pond Lily Lamp ,Art Nouveau (Modern),design,1910.0
78997.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Treasure of Angels,Art Nouveau (Modern),religious painting,1905
4589.jpg,baa3e6fec49e7eba24e23a8685c22955,The Cottage,Art Nouveau (Modern),landscape,c.1895
101949.jpg,8fc27c0692da2bccf57cdea68129db00,Colonnade of Exchange and Peter and Paul Fortress,Art Nouveau (Modern),cityscape,1907.0
63554.jpg,82665201c4108381d854740ddcb86e67,Harlequin and Death,Art Nouveau (Modern),symbolic painting,1907
79740.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of a ballerina A.D. Danilova in costume for the ballet Armida's Pavilion,Art Nouveau (Modern),portrait,1922
2172.jpg,0eeac4ecff259dc515be795e1a76019a,Merchant with his wife,Art Nouveau (Modern),portrait,1914.0
53085.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Three personages,Art Nouveau (Modern),design,1913
43948.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Studies,Art Nouveau (Modern),design,1902
84812.jpg,82665201c4108381d854740ddcb86e67,Design of Costume of Columbine for Anna Pavlova in Harlequinade,Art Nouveau (Modern),design,1909
54572.jpg,0eeac4ecff259dc515be795e1a76019a,English Merya,Art Nouveau (Modern),design,1924.0
65373.jpg,b3848f47e6b2a0c656bd94bcc4968b7c,The Dark Woods Interior,Art Nouveau (Modern),landscape,1921.0
37260.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,First Comunion,Art Nouveau (Modern),genre painting,1888
54291.jpg,39c465a1d078121873a31807ce9dc2ed,Peacock decorative vase,Art Nouveau (Modern),design,
103052.jpg,8fc27c0692da2bccf57cdea68129db00,A View of the Neva River,Art Nouveau (Modern),cityscape,
65904.jpg,f98099661e99898b46a8bcd0f2908116,Resting by the Shore,Art Nouveau (Modern),genre painting,
29871.jpg,64dc74c67bf5714e79c564b4ea7f4497,"Ego sum via, veritas et vita",Art Nouveau (Modern),religious painting,1903.0
79698.jpg,890bed48cffb810bc210ca11b07440ee,Waldteich,Art Nouveau (Modern),illustration,
83131.jpg,0eeac4ecff259dc515be795e1a76019a,Sunset,Art Nouveau (Modern),cloudscape,
37908.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Self-portrait in an armour,Art Nouveau (Modern),self-portrait,
46376.jpg,1e8267251976e6f3b771b00f32c5798b,Self Portrait,Art Nouveau (Modern),self-portrait,1912
37250.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Yard of castle,Art Nouveau (Modern),design,1913
20012.jpg,616d1cba7ee8bbdae4f9de7f0a8d8e46,Seated girl,Art Nouveau (Modern),portrait,
19105.jpg,82665201c4108381d854740ddcb86e67,Book of the Marquise. Illustration 4,Art Nouveau (Modern),illustration,1918
88119.jpg,876ba31e1730d722b176ac6e3bccd569,The Maglizh monastery,Art Nouveau (Modern),landscape,1924.0
26183.jpg,cdc80caa5b11354f18ce2484b46d42e8,Reverie (The Dream of the Monk),Art Nouveau (Modern),symbolic painting,1891.0
63918.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,At the Circus The Animal Trainer,Art Nouveau (Modern),genre painting,1899
55212.jpg,b874a616affcb766bb0e7a4f2a0803f0,Marcelle Earle,Art Nouveau (Modern),portrait,
93467.jpg,790e72ed917ea75710ffaa7db75175f9,Thus the people were free for all time from the fear of poisonous reptiles,Art Nouveau (Modern),illustration,1909.0
52974.jpg,790e72ed917ea75710ffaa7db75175f9,And Patric was among several youth that he carried away as prisoners,Art Nouveau (Modern),illustration,1909.0
33551.jpg,0eeac4ecff259dc515be795e1a76019a,Frosty Morning  ,Art Nouveau (Modern),genre painting,1913.0
40662.jpg,0eeac4ecff259dc515be795e1a76019a,I picked strawberries,Art Nouveau (Modern),illustration,1927.0
51446.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Apples on the branches ,Art Nouveau (Modern),landscape,1910
69046.jpg,9ff3c894ca7df0a9ed19d08f1634e074,HITTY by Rachel Field 24,Art Nouveau (Modern),illustration,1929.0
13377.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,They Woman Looking into a Hand Held Mirror,Art Nouveau (Modern),sketch and study,1896
92596.jpg,baa3e6fec49e7eba24e23a8685c22955,Lisbeth in 'Blue bird',Art Nouveau (Modern),genre painting,1900
32947.jpg,a5c3d1ad7c03c27edf4111678ec949cc,Design of male medieval costume,Art Nouveau (Modern),design,
22786.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of Arthur Rimbaud ,Art Nouveau (Modern),portrait,1898
15342.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,Matts 1903,Art Nouveau (Modern),illustration,
44945.jpg,1e8267251976e6f3b771b00f32c5798b,Street in Krumau,Art Nouveau (Modern),sketch and study,1917
46327.jpg,d8a3c897c506be7de91d8f892f14f934,A Little Lift ,Art Nouveau (Modern),illustration,
98590.jpg,769fd20b5a94abceedf78a99a71c1134,The Firebird,Art Nouveau (Modern),design,1910.0
56308.jpg,769fd20b5a94abceedf78a99a71c1134,The carnival Chiarina  ,Art Nouveau (Modern),design,1910.0
90468.jpg,8863967f24bf7974f76ac119e26c9e3f,"Liturgy, St. Andrew",Art Nouveau (Modern),design,1914
93798.jpg,d8a3c897c506be7de91d8f892f14f934,Color litho landscape,Art Nouveau (Modern),landscape,
38240.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Portrait of Aleksander Wielopolski,Art Nouveau (Modern),portrait,1903
62376.jpg,82665201c4108381d854740ddcb86e67,Old and New Year. Cover-Table Calendar for 1905,Art Nouveau (Modern),design,1904
80237.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
34721.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Portrait of Feliks Jasienski,Art Nouveau (Modern),portrait,
24796.jpg,c2c4a3969452c74d1f4fb9e9d3d5b366,At the gambling house,Art Nouveau (Modern),illustration,1910.0
54113.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of E.K. Lancere ,Art Nouveau (Modern),portrait,1911
32218.jpg,0eeac4ecff259dc515be795e1a76019a,Meeting on the corner,Art Nouveau (Modern),genre painting,1920.0
44146.jpg,1e8267251976e6f3b771b00f32c5798b,Portrait of Marga Boerner,Art Nouveau (Modern),portrait,1917
37093.jpg,39c465a1d078121873a31807ce9dc2ed,Angel of the Resurrection ,Art Nouveau (Modern),design,1904.0
19222.jpg,f98099661e99898b46a8bcd0f2908116,Eveneing at the Terrace,Art Nouveau (Modern),genre painting,
325.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Portrait Of Mrs Eben Richards,Art Nouveau (Modern),portrait,1899
38506.jpg,baa3e6fec49e7eba24e23a8685c22955,Sunday Rest,Art Nouveau (Modern),interior,1900
23164.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Yvette Guilbert,Art Nouveau (Modern),portrait,1895
41137.jpg,790e72ed917ea75710ffaa7db75175f9,A monk was told in a wvision to take Andrew's bones on board a certain ship,Art Nouveau (Modern),illustration,1909.0
66320.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Francis Vielé Griffin ,Art Nouveau (Modern),portrait,1898
54760.jpg,39c465a1d078121873a31807ce9dc2ed,Window with sunrise in the forest in spring ,Art Nouveau (Modern),design,1905.0
48009.jpg,39c465a1d078121873a31807ce9dc2ed,Window with sunrise in the forest in spring,Art Nouveau (Modern),design,1905.0
95861.jpg,82665201c4108381d854740ddcb86e67,Book of the Marquise. Illustration 1,Art Nouveau (Modern),illustration,1918
76925.jpg,0eeac4ecff259dc515be795e1a76019a,Alexei Tolstoy. Eccentrics,Art Nouveau (Modern),illustration,1925.0
25229.jpg,590d86025e0458fa979934ccc6e75ab6,Summer Melody (sketch for a panel),Art Nouveau (Modern),genre painting,c.1904
65533.jpg,b874a616affcb766bb0e7a4f2a0803f0,Unknown,Art Nouveau (Modern),portrait,
4786.jpg,82665201c4108381d854740ddcb86e67,Poster of Exhibition of Russian and Finnish artists,Art Nouveau (Modern),poster,1898
81211.jpg,0eeac4ecff259dc515be795e1a76019a,Sketch for the play Pigeons and Hussars,Art Nouveau (Modern),design,1927.0
2333.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Evestar,Art Nouveau (Modern),allegorical painting,
20898.jpg,0eeac4ecff259dc515be795e1a76019a,Tower,Art Nouveau (Modern),design,1926.0
102849.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Terem Yaroslavna ,Art Nouveau (Modern),design,1928
95351.jpg,b874a616affcb766bb0e7a4f2a0803f0,Girls with purple surrounds,Art Nouveau (Modern),design,1900.0
98451.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Terem of Yaroslavna. New moon.,Art Nouveau (Modern),design,1914
8153.jpg,150ef565e5793bd8dd5bac4fdb23b894,Nuestros dioses antiguos,Art Nouveau (Modern),mythological painting,1916.0
7282.jpg,f98099661e99898b46a8bcd0f2908116,Afternoon Silence,Art Nouveau (Modern),portrait,1900
60875.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Horsemen Riding in the Bois de Boulogne,Art Nouveau (Modern),sketch and study,1888
98951.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,In a monastery,Art Nouveau (Modern),design,1914
30174.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Poster of  Girl and a Bookshop,Art Nouveau (Modern),poster,
72800.jpg,790e72ed917ea75710ffaa7db75175f9,The Secret Garden ,Art Nouveau (Modern),illustration,1912.0
51580.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Allegro,Art Nouveau (Modern),mythological painting,
35226.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Self-portrait with Pisanka ,Art Nouveau (Modern),self-portrait,
73526.jpg,d8a3c897c506be7de91d8f892f14f934,En Partance,Art Nouveau (Modern),illustration,
81663.jpg,1e8267251976e6f3b771b00f32c5798b,Sarena Lederer,Art Nouveau (Modern),portrait,1917
54711.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Gegstad manor,Art Nouveau (Modern),design,1912
63660.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Boris Serebryakov ,Art Nouveau (Modern),portrait,1915
43955.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Tmutarakan ,Art Nouveau (Modern),design,1913
102533.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Portrait of Waclaw Karczewski,Art Nouveau (Modern),portrait,1906
30937.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Soldier.Costume design for Gartman`s ballet,Art Nouveau (Modern),sketch and study,1908
72690.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Self-portrait in Armour,Art Nouveau (Modern),self-portrait,1914
73431.jpg,baa3e6fec49e7eba24e23a8685c22955,Peasant Interior in winter,Art Nouveau (Modern),interior,1890
101287.jpg,342d7068656b00878b23e1031a3ddf50,"Soldiers, oldiers, Heroes Every One",Art Nouveau (Modern),genre painting,1905.0
57280.jpg,8fc27c0692da2bccf57cdea68129db00,Spring motif. View from Stone Island to Krestovsky and Yelagin Islands.,Art Nouveau (Modern),cityscape,1904.0
6663.jpg,1e8267251976e6f3b771b00f32c5798b,Seated Girl with Bare Torso and Light Blue Skirt,Art Nouveau (Modern),portrait,1911
86081.jpg,769fd20b5a94abceedf78a99a71c1134,Helene de Sparte Ida Rubinstein in act IV,Art Nouveau (Modern),design,1912.0
99927.jpg,769fd20b5a94abceedf78a99a71c1134,Le martyre de Saint Sebastien act I set design  ,Art Nouveau (Modern),design,1911.0
38686.jpg,d8a3c897c506be7de91d8f892f14f934,A La Derive,Art Nouveau (Modern),illustration,
39161.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Tent of Ivan the Terrible,Art Nouveau (Modern),design,1909
6417.jpg,f98099661e99898b46a8bcd0f2908116,God,Art Nouveau (Modern),religious painting,
8716.jpg,616d1cba7ee8bbdae4f9de7f0a8d8e46,Portrait of a seated girl,Art Nouveau (Modern),portrait,
25556.jpg,2b304d8eacc1f21d0ad66b2f2f5520b0,Nastassja Mikulichna,Art Nouveau (Modern),poster,1898
14310.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,The rider of the religious process ,Art Nouveau (Modern),design,1908
66203.jpg,b874a616affcb766bb0e7a4f2a0803f0,Lillian Lorraine,Art Nouveau (Modern),genre painting,
29762.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Jules Laforgue ,Art Nouveau (Modern),portrait,1898
60621.jpg,769fd20b5a94abceedf78a99a71c1134,Le dieu bleu the bride  ,Art Nouveau (Modern),design,1912.0
73831.jpg,8fc27c0692da2bccf57cdea68129db00,Petersburg. Kryukov Canal.,Art Nouveau (Modern),cityscape,1910.0
62957.jpg,39c465a1d078121873a31807ce9dc2ed,Windows,Art Nouveau (Modern),design,
37999.jpg,b874a616affcb766bb0e7a4f2a0803f0,Unknown,Art Nouveau (Modern),design,
10916.jpg,769fd20b5a94abceedf78a99a71c1134,In the artist's studio  ,Art Nouveau (Modern),genre painting,1908.0
78824.jpg,0eeac4ecff259dc515be795e1a76019a,"View in Tula, a sketch for E. Zamyatin's play, 'The Flea' ",Art Nouveau (Modern),design,1924.0
32308.jpg,876ba31e1730d722b176ac6e3bccd569,King Marko,Art Nouveau (Modern),mythological painting,1926.0
48630.jpg,b874a616affcb766bb0e7a4f2a0803f0,Santoy,Art Nouveau (Modern),design,1900.0
79988.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Sketch of costumes for ""Snow Maiden""",Art Nouveau (Modern),design,
53499.jpg,b874a616affcb766bb0e7a4f2a0803f0,Boys and girls at sea,Art Nouveau (Modern),genre painting,
58877.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Christ and Samaritan Woman,Art Nouveau (Modern),religious painting,
68091.jpg,b874a616affcb766bb0e7a4f2a0803f0,Greek Virgins,Art Nouveau (Modern),genre painting,1900.0
71586.jpg,498a3471e49b3b93ecf21cda90b150b0,Landscape with a comet,Art Nouveau (Modern),landscape,1910.0
50616.jpg,769fd20b5a94abceedf78a99a71c1134,"""The Сarnival""",Art Nouveau (Modern),design,1910.0
40200.jpg,0eeac4ecff259dc515be795e1a76019a,Stenka Razin,Art Nouveau (Modern),literary painting,
56742.jpg,b874a616affcb766bb0e7a4f2a0803f0,Ice Flowers,Art Nouveau (Modern),genre painting,1899.0
68278.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Levi Alexander Benois de Stetto ,Art Nouveau (Modern),portrait,1916
68951.jpg,a5c3d1ad7c03c27edf4111678ec949cc,XVII century,Art Nouveau (Modern),allegorical painting,
21233.jpg,b874a616affcb766bb0e7a4f2a0803f0,Girls with purple surrounds,Art Nouveau (Modern),design,1900.0
99382.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Refectory of the house of Ivan Khovansky ,Art Nouveau (Modern),interior,1910
30696.jpg,f98099661e99898b46a8bcd0f2908116,Ceiling at Kiev St. Vladimir Cathedral,Art Nouveau (Modern),religious painting,
8768.jpg,37c963182bf5c9a5bf9504bb18d2a669,Jugend magazine,Art Nouveau (Modern),illustration,1898.0
19452.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Fire paternoster,Art Nouveau (Modern),design,1907
84571.jpg,769fd20b5a94abceedf78a99a71c1134,Le dieu bleu bayadere  ,Art Nouveau (Modern),design,1912.0
4108.jpg,0eeac4ecff259dc515be795e1a76019a,Merchant's wife on the balcony,Art Nouveau (Modern),genre painting,1920.0
86423.jpg,0eeac4ecff259dc515be795e1a76019a,"Sketch of Kupavina for Ostrovsky's play ""Wolves and Sheep""",Art Nouveau (Modern),design,1915.0
59440.jpg,0eeac4ecff259dc515be795e1a76019a,"Tula. Stage design for E. Zamyatin's play, 'The Flea' ",Art Nouveau (Modern),design,1925.0
92852.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Vignette for book ""N. K. Roerich""",Art Nouveau (Modern),illustration,1918
90888.jpg,0eeac4ecff259dc515be795e1a76019a,Ukrainian landscape,Art Nouveau (Modern),landscape,1925.0
71889.jpg,0eeac4ecff259dc515be795e1a76019a,Shrovetide,Art Nouveau (Modern),genre painting,1920.0
94168.jpg,9ff3c894ca7df0a9ed19d08f1634e074,HITTY by Rachel Field 7,Art Nouveau (Modern),illustration,1929.0
30759.jpg,39c465a1d078121873a31807ce9dc2ed,Window,Art Nouveau (Modern),design,1897.0
55387.jpg,baa3e6fec49e7eba24e23a8685c22955,Brita at the Piano,Art Nouveau (Modern),interior,1908
13950.jpg,1e8267251976e6f3b771b00f32c5798b,Crouching Figure (Valerie Neuzil),Art Nouveau (Modern),portrait,1913
66388.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer André Ferdinand Herold ,Art Nouveau (Modern),portrait,1896
50310.jpg,b874a616affcb766bb0e7a4f2a0803f0,Single Items,Art Nouveau (Modern),design,
59538.jpg,876ba31e1730d722b176ac6e3bccd569,unknown title,Art Nouveau (Modern),mythological painting,
29744.jpg,82665201c4108381d854740ddcb86e67,Sunday,Art Nouveau (Modern),design,1904
71785.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Fruit seller.Costume design for Gartman`s ballet,Art Nouveau (Modern),design,1906
89563.jpg,3706730fd777d92b658f702c241c45e5,Yellow Spectrum,Art Nouveau (Modern),self-portrait,1907
89795.jpg,f98099661e99898b46a8bcd0f2908116,St. Pafnuty,Art Nouveau (Modern),religious painting,
17591.jpg,769fd20b5a94abceedf78a99a71c1134,"The Firebird, Michel Fokine as tsarevitch  ",Art Nouveau (Modern),design,1910.0
88498.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Polish Hector,Art Nouveau (Modern),genre painting,
72168.jpg,1e8267251976e6f3b771b00f32c5798b,Peasants Jug,Art Nouveau (Modern),still life,1918
59416.jpg,82665201c4108381d854740ddcb86e67,Sleeping Young Woman in Park,Art Nouveau (Modern),genre painting,1922
8331.jpg,769fd20b5a94abceedf78a99a71c1134,"""Narcisse""-  Nymph Echo  ",Art Nouveau (Modern),design,1911.0
4435.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Thanatos,Art Nouveau (Modern),symbolic painting,1899
49035.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Sunflowers,Art Nouveau (Modern),landscape,
80944.jpg,062244b785e58518f2f189329633c59e,At the well,Art Nouveau (Modern),poster,1901.0
102911.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Vignette for book ""N. K. Roerich""",Art Nouveau (Modern),illustration,1918
59079.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Merlin,Art Nouveau (Modern),illustration,
63946.jpg,3706730fd777d92b658f702c241c45e5,Lipstick,Art Nouveau (Modern),genre painting,1908
67502.jpg,2b304d8eacc1f21d0ad66b2f2f5520b0,"Wedding Train in the XVII century, Moscow ",Art Nouveau (Modern),genre painting,1901
4600.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,The saints have gone,Art Nouveau (Modern),religious painting,1920
86815.jpg,1e8267251976e6f3b771b00f32c5798b,Girl in a Blue Apron,Art Nouveau (Modern),portrait,1912
48194.jpg,ae3fec24242015c2b77405513df6e9fe,October Gold,Art Nouveau (Modern),landscape,1922.0
43676.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Tristan Corbière ,Art Nouveau (Modern),portrait,1898
47991.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,"So, how is your appetite, troll mother continued ",Art Nouveau (Modern),illustration,1915.0
87609.jpg,d8a3c897c506be7de91d8f892f14f934,Femme Couchee ,Art Nouveau (Modern),nude painting (nu),1902.0
67304.jpg,326dd65862d92527a43392ec61e2187c,"Princess and the Pea (The Real Princess), illustration to the Princess and the Pea",Art Nouveau (Modern),illustration,
24613.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Vignette for book ""N. K. Roerich""",Art Nouveau (Modern),illustration,1918
