filename,artist,title,style,genre,date
37913.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Stolen Horses [No. 3] (detail) ,Romanticism,genre painting,1911.0
96452.jpg,3a320926ef941d53716127548523450c,Rocky Bay with Figures,Romanticism,marina,c.1830
3872.jpg,d2a12d1486da7fdfeb74b488075cf1f6,Summer Twilight,Romanticism,landscape,1827
554.jpg,760e4eabd639621a3f81dabd57261139,Olive Maxse,Romanticism,sketch and study,
20059.jpg,6e2b9ca992057cee4e1e446f70959662,Girl Gathering Grapes in a Suburb of Naples,Romanticism,genre painting,1827
59026.jpg,91373404ff71f68865c7cd9c51bc62ef,Patio del ex convento de San Augusín ,Romanticism,cityscape,1861.0
50760.jpg,b5725c6e52937e6dec48a7c5e08bb96c,Angel of Death,Romanticism,religious painting,1851.0
40373.jpg,925aa369b0793b82b0c79df590b98832,Stratford Mill,Romanticism,landscape,c.1820
74942.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Black grouse,Neo-Romanticism,landscape,1900.0
76153.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,The Golden Hour,Romanticism,portrait,1908
16720.jpg,5f766392b0bb21a9a771c4675efccd5f,The Baptism of Russia ,Romanticism,history painting,1896.0
3218.jpg,3a320926ef941d53716127548523450c,Storm Clouds Sunset,Romanticism,marina,c.1825
13584.jpg,b5725c6e52937e6dec48a7c5e08bb96c,Napoleon at the battle of Friedland,Romanticism,battle painting,1807.0
97857.jpg,16548363e96f1c64ca498fd00352df9a,Dante`s Vision of Rachel and Leah,Romanticism,literary painting,1855
97353.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Witch,Neo-Romanticism,illustration,1892.0
66335.jpg,8484e5abe6badeb29c4b9af137636259,Fantasia arabe,Romanticism,battle painting,1889.0
70550.jpg,3a320926ef941d53716127548523450c,Ariccia Sunset,Romanticism,landscape,c.1828
31623.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Caught in the Act ,Romanticism,genre painting,1888.0
72627.jpg,91373404ff71f68865c7cd9c51bc62ef,Templo de San Bernardo ,Romanticism,,1861.0
79841.jpg,d2a12d1486da7fdfeb74b488075cf1f6,Expulsion. Moon and Firelight,Romanticism,landscape,c.1828
86965.jpg,c8041306a183cbaf39ff8cd707c9cc7f,En Avbrytelse Av Kattemusik,Neo-Romanticism,genre painting,
18727.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Free Trappers ,Romanticism,genre painting,1911.0
21622.jpg,b6796f9016a2f72aa60dac68358cc204,Campagna Landscape,Romanticism,landscape,1858
66267.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Mor Der Kommer En Kjerring,Neo-Romanticism,genre painting,1900.0
91175.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,A Wounded Grizzly ,Romanticism,genre painting,1906.0
31816.jpg,83e9823eb4868ca162fd3b7adff70096,Satan's Flight Through Chaos,Romanticism,illustration,c.1868
60084.jpg,85f6ef5c653e4fd8453b0033d01531d7,Successful Hunter ,Romanticism,still life,
47266.jpg,e60882af79cababb03ddfa980a75448c,The Last Communion of St. Joseph Calasanz,Romanticism,religious painting,1819
1509.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
64123.jpg,925aa369b0793b82b0c79df590b98832,Salisbury cathedral ,Romanticism,sketch and study,
50615.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,York ,Romanticism,genre painting,1908.0
55085.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
78961.jpg,77c3909abd4fd46acc935544227f1e0f,The Island of Madeira ,Romanticism,marina,1839.0
17954.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Lewis and Clark Meeting the Mandan Indians ,Romanticism,genre painting,1897.0
10223.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Crow Scouts in Winter ,Romanticism,genre painting,1907.0
47238.jpg,83e9823eb4868ca162fd3b7adff70096,Satan in Paradise,Romanticism,illustration,
97501.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
43800.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Joseph Hopkinson ,Romanticism,portrait,1835.0
12906.jpg,77c3909abd4fd46acc935544227f1e0f,Appleby Magna Church ,Romanticism,landscape,1790.0
83673.jpg,3cc9a44380296d93e68b71a27643c25f,Bend in the River,Romanticism,landscape,c.1868
55474.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
61410.jpg,925aa369b0793b82b0c79df590b98832,Hadleigh Castle,Romanticism,landscape,1829
20571.jpg,c64ab34eea0c69000b4b7c846f37231c,"Tulleveolan, engraving by William Miller after Leitch, from Eight Engravings in Illustration of Waverley",Romanticism,landscape,1865.0
78349.jpg,3cc9a44380296d93e68b71a27643c25f,The Barque of Dante (after Delacroix),Romanticism,literary painting,1870
62562.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
86495.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
51498.jpg,b0a8029c99e6a75f2ff557b94e981de0,"I am Half Sick of Shadows', said the Lady of Shalott",Romanticism,literary painting,1915
70180.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
84372.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
60812.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Mrs George Lewis and Her Daughter Elizabeth,Romanticism,genre painting,1899
22498.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Unknown title,Neo-Romanticism,genre painting,
80367.jpg,e9badad9c193144603d4ac52be9546f8,Autumn Morning,Romanticism,landscape,
36812.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Rainy Morning ,Romanticism,genre painting,1904.0
67478.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Portrait of Mme Bonnefoy and M. Puttemans,Romanticism,portrait,1867
75497.jpg,18f16730ca9e273f2a9064086f851365,Cornfield ,Romanticism,genre painting,1814.0
18143.jpg,18f16730ca9e273f2a9064086f851365,The Skylark ,Romanticism,landscape,1849.0
23391.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Altstadtmarkt in Brunswijk,Romanticism,cityscape,
101439.jpg,b6796f9016a2f72aa60dac68358cc204,Villa by the Sea,Romanticism,landscape,c.1864
76492.jpg,83e9823eb4868ca162fd3b7adff70096,Don Quixote's Moralising on Ingratitude,Romanticism,illustration,
67691.jpg,e60882af79cababb03ddfa980a75448c,Ferdinand VII,Romanticism,portrait,c.1814
43951.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Dancing troll,Neo-Romanticism,sketch and study,
43290.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Faust and Marguerite,Romanticism,literary painting,1857
74081.jpg,83e9823eb4868ca162fd3b7adff70096,A Friendly Tournament during the Third Crusade in 1189,Romanticism,illustration,1877
48411.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
63783.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Kiasax, a Piegen Blackfeet Warrior",Romanticism,portrait,c.1833
9177.jpg,acd9b34941d5485b6ffcf6836e07149f,The Radhausberg at Gastein ,Romanticism,landscape,1837
34526.jpg,71c789f65945c78929c00b7f26d0458f,John Wilson Carmichael,Romanticism,genre painting,1836.0
29306.jpg,3cc9a44380296d93e68b71a27643c25f,"Still life with skull, candle and book",Romanticism,vanitas,1866
39990.jpg,c64ab34eea0c69000b4b7c846f37231c,"Castle Rushen, Castleton, Isle of Man, engraving by William Miller after Leitch",Romanticism,cityscape,1845.0
17920.jpg,4c313b70eecd9d3379209acc93d8620a,Front view of the Cathedral,Romanticism,cityscape,1822
22125.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Free Trader ,Romanticism,genre painting,1925.0
65854.jpg,83e9823eb4868ca162fd3b7adff70096,Don Quixote,Romanticism,illustration,
65769.jpg,b0a8029c99e6a75f2ff557b94e981de0,Sleep and His Half Brother Death,Romanticism,mythological painting,1874
12965.jpg,760e4eabd639621a3f81dabd57261139,Paderewski,Romanticism,sketch and study,
21803.jpg,18f16730ca9e273f2a9064086f851365,Ben Vorlich ,Romanticism,landscape,1836.0
89039.jpg,11a3a604361b93a2f3c2c34b5a82a668,After a Gale,Romanticism,marina,1875.0
585.jpg,2c619a6f61c12b8295ded4d733e8d97e,"Schooley's Mountain, New Jersey ",Romanticism,landscape,1879.0
56332.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Pandora,Romanticism,mythological painting,1881
55093.jpg,3a320926ef941d53716127548523450c,Archway with Trees by the Sea,Romanticism,landscape,c.1828
76897.jpg,83e9823eb4868ca162fd3b7adff70096,Adam and Eve,Romanticism,illustration,c.1868
55237.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,A Roman Art Lover,Romanticism,genre painting,1868
51786.jpg,d09f796f2b0aa11dffc88badd9806119,The Sea. Koktebel.,Romanticism,marina,1853
50563.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Coming of the White Man ,Romanticism,genre painting,1899.0
18281.jpg,0d138ffcc570102982abc5b16d398107,The Eve of Saint Agnes ,Romanticism,religious painting,1857
93763.jpg,1c5808517b3b9560b277eaae7adfabfc,Panina,Romanticism,portrait,
52996.jpg,83e9823eb4868ca162fd3b7adff70096,Don Quixote,Romanticism,illustration,
19280.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
19458.jpg,83e9823eb4868ca162fd3b7adff70096,Paradise Lost,Romanticism,illustration,
15615.jpg,3a320926ef941d53716127548523450c,"Calais Pier, with French Poissards Preparing for Sea, an English Packeet Arriving",Romanticism,marina,1803
67919.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Young Girl in Pink,Romanticism,portrait,
52643.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,"Margaret Siddons, Mrs. Benjamin Kintzing ",Romanticism,portrait,1812.0
43046.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
75064.jpg,8b1800319323ab9b0ce2e0b11b3f4772,The Women of Algiers in their Apartment,Romanticism,portrait,1834
70496.jpg,059d590e174c545474f0fedcc126ce4c,Study from Tintoretto's Adoration of the Magi ,Romanticism,sketch and study,1852.0
2530.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
66244.jpg,83e9823eb4868ca162fd3b7adff70096,Edward I of England kills his would be assassin in June 1272,Romanticism,illustration,1877
55759.jpg,a0bea43af922f99fdf6507ab2918b65d,Woodland Landscape near Norwich,Romanticism,landscape,1812.0
1399.jpg,83e9823eb4868ca162fd3b7adff70096,Don Quixote,Romanticism,illustration,
16801.jpg,83e9823eb4868ca162fd3b7adff70096,Gerard of Avesnes exposed on the walls of Arsuf,Romanticism,illustration,1877
2667.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
51558.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
22994.jpg,3cc9a44380296d93e68b71a27643c25f,Landscape,Romanticism,landscape,1866
72982.jpg,18f16730ca9e273f2a9064086f851365,Ulverston Sands ,Romanticism,cloudscape,1835.0
17034.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
55946.jpg,cc00d89100eb50602dd5f1a2a2fc1088,Winterlandschaft ,Romanticism,landscape,1830.0
15337.jpg,76561d2b7226d9e2e962a8a01e95436f,"Shoshone Falls, Snake River, Idaho",Romanticism,landscape,1875
89238.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,General Sylvanus Thayer ,Romanticism,portrait,1832.0
4007.jpg,c64ab34eea0c69000b4b7c846f37231c,"St. Goar um 1835, engraving by J.W. Archer after Leitch",Romanticism,cityscape,
86899.jpg,e60882af79cababb03ddfa980a75448c,Dead Birds,Romanticism,still life,1812
60376.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Attack ,Romanticism,battle painting,1903.0
17149.jpg,83e9823eb4868ca162fd3b7adff70096,Orlando Furioso,Romanticism,illustration,
27575.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,She Turned Her Back on Me and Went Imperturbably On With Her Sketching  ,Romanticism,genre painting,1906.0
68087.jpg,91373404ff71f68865c7cd9c51bc62ef,Vista tomada en la Alameda de México por el lado de San Diego ,Romanticism,,1863.0
13910.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Indians Hunting Buffalo ,Romanticism,genre painting,1894.0
25646.jpg,f2e0bf35d07f3e838e2ff40956032ed3,Fort Union on the Missouri,Romanticism,landscape,
64838.jpg,a5f516b48d9be09d865a17e28f578664,Italian Girl,Romanticism,portrait,
11468.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Westermarket in Amsterdam,Romanticism,cityscape,
43350.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Men in boat at choppy sea,Romanticism,cityscape,
91826.jpg,83e9823eb4868ca162fd3b7adff70096,The Crusaders' War Machinery,Romanticism,illustration,1877
64551.jpg,1c5808517b3b9560b277eaae7adfabfc,Portrait of the Dancer T. S. Karpakova,Romanticism,portrait,1818
40520.jpg,358474690052f63f9107c823b7a61686,"Portrait of the artist's father, Adam Karlovich Schwalbe",Romanticism,portrait,1804
80392.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Selvportrett,Neo-Romanticism,genre painting,
2440.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Fireboat ,Romanticism,genre painting,1918.0
8836.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,William S. Hart ,Romanticism,portrait,1908.0
57111.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"Mount Kosciusko, seen from the Victorian border (Mount Hope Ranges)  ",Romanticism,landscape,1866.0
13970.jpg,b5eaa78a28dc3b1d0ead84a3fd81b423,Miss C. Parsons as 'The Lady of the Lake' ,Romanticism,portrait,1812.0
88793.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Cityview wiith marketstall,Romanticism,cityscape,
42193.jpg,b0a8029c99e6a75f2ff557b94e981de0,Apollo and Daphne,Romanticism,mythological painting,1908
49256.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Street Scene in Arabia ,Romanticism,genre painting,1908.0
70368.jpg,c196bcf9b496b829caaab2b8851c3ec8,Die Hülsenbeckschen Kinder,Romanticism,portrait,1806.0
59516.jpg,85f6ef5c653e4fd8453b0033d01531d7,After the Hunt ,Romanticism,still life,1900.0
19815.jpg,059d590e174c545474f0fedcc126ce4c,Brugg  ,Romanticism,sketch and study,1863.0
48777.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
3787.jpg,059d590e174c545474f0fedcc126ce4c,The Aiguille Blaitiere ,Romanticism,landscape,1856.0
61699.jpg,c64ab34eea0c69000b4b7c846f37231c,"Peel Castle, Isle of Man, engraving by William Miller after Leitch",Romanticism,landscape,1845.0
81954.jpg,83e9823eb4868ca162fd3b7adff70096,Don Quixote and Sancho Setting Out,Romanticism,illustration,1863
88043.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,Study of Itlain girl,Romanticism,sketch and study,1834
54809.jpg,77c3909abd4fd46acc935544227f1e0f,"My last view of Italy, looking from the alps over Suza ",Romanticism,landscape,1835.0
97815.jpg,85a0c03bcbe27be6d6166b4f4833b55a,Portrait of Natalia Pavlovna Stroganova,Romanticism,portrait,1810
47686.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Bronco Busting. Driving In ,Romanticism,sketch and study,1889.0
25345.jpg,e60882af79cababb03ddfa980a75448c,Martín Zapater,Romanticism,portrait,1797
84929.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Giant Mountains Landscape with Rising Fog,Romanticism,landscape,1820
40292.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,Spanish Pointer,Romanticism,animal painting,
59709.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Vissersdijk in Enkhuizen,Romanticism,cityscape,
79775.jpg,3cc9a44380296d93e68b71a27643c25f,Landscape,Romanticism,landscape,1867
34537.jpg,0d138ffcc570102982abc5b16d398107,A Converted British Family Sheltering a Christian Priest from the Persecution of the Druids,Romanticism,genre painting,1850
58713.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,The Upper Wannon Falls on Kennedy's Station in Victoria ,Romanticism,landscape,1857.0
5671.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Watching for the Smoke Signal ,Romanticism,genre painting,1907.0
7983.jpg,18f16730ca9e273f2a9064086f851365,"Antwerp, Morning ",Romanticism,marina,1832.0
58149.jpg,9b3a35b3cdf587fe1ec4c374f145df0e,Italian scene,Romanticism,genre painting,1838
42049.jpg,3a320926ef941d53716127548523450c,Shipwreck,Romanticism,marina,
29438.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"Ferntree or Dobson's Gully, Dandenong Ranges ",Romanticism,landscape,1858.0
50637.jpg,18f16730ca9e273f2a9064086f851365,"The Long Gallery, Hardwick Hall, Derbyshire ",Romanticism,interior,1840.0
78493.jpg,0d138ffcc570102982abc5b16d398107,Amaryllis ,Romanticism,portrait,
27615.jpg,1c5808517b3b9560b277eaae7adfabfc,Portrait of Sergei Nechaev D,Romanticism,portrait,
82041.jpg,c8b8309d0adf15bd814701ee47de640c,In the Scotch Borders (near Dryburgh),Romanticism,landscape,1801.0
88377.jpg,e9badad9c193144603d4ac52be9546f8,Fireweed Lane,Romanticism,landscape,
7298.jpg,358474690052f63f9107c823b7a61686,"Portrait of Countess Maria Alexandrovna Pototskaya, Countess Sofya Alexandrovna Shuvalova with a mandolin and an Ethiopian girl",Romanticism,portrait,1836
59495.jpg,79bb91f97cda5c3fb8482c4bb8afd08c,"The Blacksmith's Shop, 18th century",Romanticism,genre painting,
25669.jpg,4bceabbe457e9980b436c0ccba79501c,Contradiction. Oberon and Titania ,Romanticism,literary painting,1858.0
72548.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Ruins of Taormina,Romanticism,sketch and study,1842
92633.jpg,4c313b70eecd9d3379209acc93d8620a,Boats by the Normandy Shore,Romanticism,landscape,1823
12672.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"The River Murray and its limestone cliffs three miles above Moorundi, south view ",Romanticism,landscape,1858.0
62772.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Tibulius at Delia`s,Romanticism,history painting,1866
66957.jpg,f2e0bf35d07f3e838e2ff40956032ed3,Kiasax [ Bear on the Left ],Romanticism,portrait,
7453.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,View to the Pyrenees from the crater of Mt Elephant,Romanticism,landscape,1858.0
31485.jpg,183ead1b4ef41afcb47cd4fcb9f5a1df,Numerous sailing ships at sea,Romanticism,marina,1858
48568.jpg,91373404ff71f68865c7cd9c51bc62ef,El cabrio de San Ángel ,Romanticism,landscape,1861.0
431.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,In Without Knocking ,Romanticism,genre painting,1909.0
65019.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,A Bad One ,Romanticism,genre painting,1920.0
74346.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Husmand,Neo-Romanticism,landscape,
49336.jpg,b0a8029c99e6a75f2ff557b94e981de0,Tristram and Isolde,Romanticism,mythological painting,1916
83600.jpg,e9badad9c193144603d4ac52be9546f8,Mount McKinley in Mist,Romanticism,landscape,
68368.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
75564.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
93266.jpg,ca56a49d94b0c98d85bba1e40dfc3278,Temperance,Romanticism,animal painting,
6713.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,South view of the River Glenelg near its mouth ,Romanticism,landscape,1858.0
17804.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Old Christmas in New England ,Romanticism,genre painting,1918.0
4910.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,A Piegan Flirtation ,Romanticism,genre painting,1896.0
54436.jpg,0b8cc1cc180436962c4b593ee87f2163,The Garden Steps Leading to the Artist's Studio on Blegdammen,Romanticism,landscape,1845.0
63397.jpg,71c789f65945c78929c00b7f26d0458f,"The 78-Ton Brigantine 'The Advocate' off St. Helier, Jersey",Romanticism,marina,1849.0
16586.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Jaa Bygger Vi Bo,Neo-Romanticism,design,
7355.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
81999.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
35890.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
7869.jpg,3a320926ef941d53716127548523450c,Dinner in a Great Room with Figures- in Costume,Romanticism,genre painting,c.1835
55671.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"Castle Rock, Cape Schanck",Romanticism,landscape,1867.0
46559.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
98217.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
64456.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,The Scouts ,Romanticism,genre painting,1902.0
7969.jpg,e60882af79cababb03ddfa980a75448c,The Wedding,Romanticism,genre painting,1792
93239.jpg,925aa369b0793b82b0c79df590b98832,Weymouth Bay,Romanticism,landscape,c.1816
100379.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
26277.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
60392.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Horse of the Hunter,Romanticism,genre painting,1919.0
78141.jpg,5f766392b0bb21a9a771c4675efccd5f,Baptism of Prince Vladimir,Romanticism,history painting,1890.0
10580.jpg,3cc9a44380296d93e68b71a27643c25f,River in the plain,Romanticism,landscape,
17980.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,To the Victor Belong the Spoils ,Romanticism,genre painting,1901.0
17335.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
85751.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
65051.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,View of the Grampians taken from a hill near Hamilton on the Grange ,Romanticism,landscape,1858.0
85975.jpg,e60882af79cababb03ddfa980a75448c,Knife Grinder,Romanticism,genre painting,1812
44171.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Weeshuis in Kampen,Romanticism,cityscape,
73385.jpg,18f16730ca9e273f2a9064086f851365,"A View of the Pavillon de Flore and the Tuileries from the Seine, Notre Dame, Paris ",Romanticism,cityscape,1829.0
102399.jpg,18f16730ca9e273f2a9064086f851365,In Windsor Park ,Romanticism,animal painting,1807.0
78559.jpg,71c789f65945c78929c00b7f26d0458f,The building of the SS 'Great Eastern' ,Romanticism,marina,1857.0
52970.jpg,e60882af79cababb03ddfa980a75448c,The Yard of a Madhouse,Romanticism,genre painting,1794
25156.jpg,18f16730ca9e273f2a9064086f851365,"The Long Gallery, Hardwick Hall, Derbyshire ",Romanticism,interior,1811.0
56932.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
101824.jpg,83e9823eb4868ca162fd3b7adff70096,Bohemond alone mounts the rampart of antioch  crusades bohemond mounts rampart of antioch,Romanticism,illustration,
43119.jpg,8b1800319323ab9b0ce2e0b11b3f4772,Female Nude Reclining on a Divan,Romanticism,nude painting (nu),1826
69893.jpg,77c3909abd4fd46acc935544227f1e0f,"Natives on the Ouse River, Van Diemen's Land ",Romanticism,genre painting,1838.0
76152.jpg,1ae80fd3af969741be58cae9964af887,Night at Sea,Romanticism,marina,1858.0
29299.jpg,76561d2b7226d9e2e962a8a01e95436f,Dusk Wings,Romanticism,landscape,1860
34717.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"View of Mount Sturgeon and Abrupt from the crater of Bald Hill, an extinct volcano ",Romanticism,landscape,1858.0
63445.jpg,183ead1b4ef41afcb47cd4fcb9f5a1df,The sailing ship ‚Johanna‘ and other vessels in Sundet off Kronborg Castle,Romanticism,marina,1849
59290.jpg,0d138ffcc570102982abc5b16d398107,The Lady of Shalott,Romanticism,literary painting,1905
61881.jpg,e30d5f45c6dc5527ed6a99dda601fc21,Portrait of a Man,Romanticism,portrait,1840.0
1891.jpg,e9badad9c193144603d4ac52be9546f8,Emard Salmon Cannery ,Romanticism,landscape,1915.0
90864.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,The Warrion Hills seen from Robertson's Hill near Colac and in the distance part of the Lake Corangamite and the Australian Pyrenees ,Romanticism,landscape,1858.0
50570.jpg,d09f796f2b0aa11dffc88badd9806119,Self-portrait ,Romanticism,self-portrait,1874
69952.jpg,f0a7225cf9ce5efc830cdaeb4424c9e7,The Pool of Bethesda ,Romanticism,religious painting,1877.0
68420.jpg,0d138ffcc570102982abc5b16d398107,"May Morning on Magdalen College Tower, Oxford ",Romanticism,genre painting,1891
35662.jpg,3a320926ef941d53716127548523450c,What You Will!,Romanticism,genre painting,1822
41916.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"View of Geelong, the Corio Bay and Indented Heads from the southern declivity of Station Peak ",Romanticism,landscape,1858.0
36835.jpg,e30d5f45c6dc5527ed6a99dda601fc21,Mary Rebecca Clark,Romanticism,portrait,1857.0
45412.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Lake Bonbong near MacLachlan station on the west coast from Cape Bridgewater ,Romanticism,landscape,1858.0
75080.jpg,71c789f65945c78929c00b7f26d0458f,"'Erebus' and the 'Terror' in New Zealand, August 1841 ",Romanticism,marina,1847.0
61193.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,Source of the Wannon ,Romanticism,landscape,1867.0
9882.jpg,183ead1b4ef41afcb47cd4fcb9f5a1df,View of the Adriatic,Romanticism,marina,1864
55025.jpg,ccb8b07e7e3d837b2cd08d3edaf009cd,Water Girl ,Romanticism,genre painting,1895.0
5542.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of Princess Zinaida Yusupova,Romanticism,portrait,c.1900
19647.jpg,d2a12d1486da7fdfeb74b488075cf1f6,Peace at Sunset (Evening in the White Mountains),Romanticism,landscape,
97369.jpg,358474690052f63f9107c823b7a61686,Portrait of Feodor Rostopchin,Romanticism,portrait,1809
47319.jpg,9b97b479032a80f1d0b12175e1360a22,Coast of Labrador ,Romanticism,marina,1866.0
18652.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,The Hermitage of St Maria of the Avvocatella near Naples ,Romanticism,landscape,1849.0
73313.jpg,059d590e174c545474f0fedcc126ce4c,Alpine Peaks Ruskin ,Romanticism,landscape,1846.0
72750.jpg,ca56a49d94b0c98d85bba1e40dfc3278,Monkeys at the Piano,Romanticism,animal painting,
79496.jpg,8e9d1d01c1a6615a3b71ce6b963a5b1b,"Fall of the Lallal creek, 112 feet high, branch of the Moorobool near Buninyong ",Romanticism,landscape,1858.0
18092.jpg,18f16730ca9e273f2a9064086f851365,Hay on Wye ,Romanticism,animal painting,1824.0
66636.jpg,18f16730ca9e273f2a9064086f851365,Street in Beauvais ,Romanticism,cityscape,1823.0
33730.jpg,c8b8309d0adf15bd814701ee47de640c,La Rue St Denis,Romanticism,cityscape,1802.0
77040.jpg,83e9823eb4868ca162fd3b7adff70096,Idylls of the King,Romanticism,illustration,
